,x,y
0,-0.28472352918839283,0.3052948912696232
1,-0.06273133550452026,0.12883575526558777
2,-0.2447193080219386,-0.13274439202436045
3,-0.019559581735542148,0.2632232412151731
4,0.06267267286171672,0.2374974051623629
5,-0.044507608529936085,0.12614888321291262
6,0.06640317173031055,-0.10837245252229166
7,-0.34716315361380434,0.4067657517973168
8,0.20687298059353176,0.2201810044506024
9,-0.06322503853825728,0.06884449204374064
10,0.0007401826517041924,0.08488046885679125
11,0.11199940152094437,-0.2082623376199534
12,0.08638716071769378,0.033080548582334564
13,-0.02075003833632728,0.035246408501180694
14,0.0005992907941317168,0.0015997312375814858
15,-0.33321225160021806,-0.302476671946884
16,0.04288475209835773,0.1238022170554088
17,-0.47871790037088524,0.16657783972733947
18,-0.4118750684840234,0.3928092115821528
19,-0.3684533143004788,0.31024900565225777
20,-0.10579287070330765,0.5246799722483442
21,-0.24153307988791423,0.47078145664558413
22,-0.41981630092760824,0.026681573133039947
23,-0.4804214482683265,0.12532148159111223
24,0.1998525720903665,-0.21749515385674234
25,0.04351354742570519,0.0006783670097766267
26,-0.07999474839820873,0.3091324066758422
27,-0.18577225178035556,-2.7558250151160788e-05
28,-0.2546155182516222,0.02544804052756315
29,-0.3177312494861307,0.4744181485110141
30,-0.19710235387925373,-0.09974566246765103
31,-0.22346660767191837,-0.17237002594622586
32,-0.02065366274646968,0.06415729279115166
33,0.08257582417793485,0.27346528842443796
34,0.1311739934409608,-0.06416364209233544
35,-0.06273017758446164,0.1125943631685156
