,x,y
0,,
1,-0.46653875380161475,0.8365907267039886
2,-0.5789647621218688,0.8287470560443893
3,-0.547183720984785,0.83378873315784
4,-0.5262793884531853,0.8453181411421151
5,-0.6113912065184157,1.1445726471744933
6,-0.4141283133689129,1.0300810237147695
7,-0.5672125732756679,0.9771275809240455
8,-0.7244033075927176,0.9678576896221872
9,-0.6049132470504491,1.048874205528819
10,-0.5029268651484844,1.0180969856042512
11,-0.7126558427580267,0.9279423365541878
12,-0.829909299702625,0.9281418645826075
