,x,y
0,,
1,1.1921325411226746,-0.45895258360258706
2,0.9278511580593493,-0.2927617896153648
3,1.1443113947802457,-0.49412811361189907
4,1.0914377147074497,-0.10563337781049657
5,1.5282417804856712,-0.19051694642725303
6,1.1013092385752576,-0.26998410366953157
7,1.088587202733613,-0.19190100411892902
8,0.9115246569979851,-0.038970891175011985
9,0.97186381578461,-0.20667804844021334
10,1.2519004191149792,-0.22304858413216588
11,1.2237385994813113,0.22267649461579742
12,1.4689852918860364,0.011391295677702869
13,0.8750081578334425,-0.12615907239513144
